FORID,IncidentName,CalendarYear,UniqueFireIdentifier,IncidentTypeCategory,IncidentTypeKind,FireDiscoveryDateTime,IncidentSize,POOJurisdictionalAgency,POOJurisdictionalUnit,Longitude,Latitude,RelatedIrwinIDs,Fire Cause,Fire Cause General,Fire Cause Specific,Acres - BIA,Acres - BLM,Acres - ANCSA,Acres - BOR,Acres - City,Acres - County,Acres - DOD,Acres - DOE,Acres - Foreign,Acres - NPS,Acres - Other Federal,Acres - Other Local,Acres - Private,Acres - State,Acres - Tribal,Acres - USFS,Acres - USFWS,MinUniqueness,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,CreatedBySystem,CreatedOnDateTime,DataSources,DetectionMethod,DispatchCenterID,EstimatedContainmentDate,Fatalities,FinalFireReportApprovedBy,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FinalFireReportNarrative,FinalStrategyAttainedDateTime,FireCauseActivityGroup,FireCauseAgeCategory,FireCauseComments,FireCauseSpecificDetail,FireCode,FireDepartmentID,FireGrowthCessationDateTime,FireIgnitionDateTime,FireMgmtComplexity,FireOccurenceRecordID,FireOutDateTime,FSJobCode,FSOverrideCode,GACC,HasFatalities,HasInjuries,OBJECTID,InFORM Create Date,InFORM Last Modified Date,INFORMUserName,InFuelTreatment,InitialFireStrategy,InitialLatitude,InitialLongitude,InitialResponseAgencies,InitialResponseDateTime,Injuries,IsCauseProhibited,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsInitialFireStrategyMet,IsMultiRoot,IsPOOOnUnprotectedLand,IsQuarantined,IsTrespass,IsValid,LocalIncidentIdentifier,ModifiedBySystem,ModifiedOnDateTime,NonFederalFinancialCode,OtherStructuresDestroyed,OtherStructuresThreatened,POOCity,POOCounty,POODispatchCenterID,POOFips,POOFireIntensityLevel,POOLandownerCategory,POOLandownerKind,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryWeatherStationIdentifier,ResidencesDestroyed,ResidencesThreatened,Status,UnprotectedLandResponseReason,UtcOffset,CombustionFuelClass,CombustionFuelGroup,InIMSR,InitialIMSRDate,FinalIMSRDate,FireManagementOption,Beneficial Acres - BIA,Beneficial Acres - BLM,Beneficial Acres - ANCSA,Beneficial Acres - BOR,Beneficial Acres - City,Beneficial Acres - County,Beneficial Acres - DOD,Beneficial Acres - DOE,Beneficial Acres - Foreign,Beneficial Acres - NPS,Beneficial Acres - Other Federal,Beneficial Acres - Other Local,Beneficial Acres - Private,Beneficial Acres - State,Beneficial Acres - Tribal,Beneficial Acres - USFS,Beneficial Acres - USFWS
{EE78E400-1D12-4561-8AAB-B53783033FCD},ELK CREEK,2021,2021-WYYNP-021001,WF,FI,6/25/2021 3:56:00 AM,0.1,NPS,WYYNP,-110.46555555599996,44.910833333000028,{3851487B-D0B0-4705-A892-99E68B2E8C2B},Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.92,,CERTIFIED,0.1,6/25/2021 7:40:00 PM,6/26/2021 8:06:00 PM,firecode,6/25/2021 5:30:32 PM,,,MTBZC,,,todd.opperman_nifc,,,7/19/2021 10:56:40 PM,Single tree snag in open grass and sage brush. Response was day after ignition. 4 person engine crew suppressed the fire.,,,,,,N3UN,,,,,184572,6/26/2021 8:15:00 PM,,,NRCC,,,207631,3/17/2022 3:29:33 PM,2/13/2025 11:11:29 PM,todd.opperman_nifc,0,Full Suppression,,,NPS,6/25/2021 4:50:00 PM,,,,0,0,1,0,,0,0,1,021001,INFORM_Inspector,7/19/2021 10:56:40 PM,,,,,Park,MTBZC,56029,,NPS,Federal,NPS,WYYNP,US-WY,Grass-Shrub,GS1,,,,Certified,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{97358624-0C7F-4DF4-8AF6-9AFF196C64AB},Yellowstone Nat Park Step-Up 07/01 - 07/07,2021,2021-WYYNP-002190,PP,FI,6/28/2021 5:13:00 PM,,NPS,WYYNP,-110.69916999999998,44.977220000000045,{2D728D97-A476-4C56-B0D6-57F9CABB883A},,,,,,,,,,,,,,,,,,,,,0.92,,DEFAULT,,,,IROC,6/28/2021 7:23:41 PM,,,WYYNPC,,,,,,,,,,,,,N371,,,,,185201,,,,NRCC,,,208260,3/17/2022 3:29:35 PM,3/17/2022 3:29:35 PM,,,,,,NPS,,,,,0,1,,0,,0,0,1,002190,firecode,6/30/2021 3:44:22 PM,,,,,Park,MTBZC,56029,,NPS,Federal,NPS,WYYNP,US-WY,,,,,,Complete,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{CD49150B-AA78-4553-99C7-9B91D4BB1634},Divide Springs,2021,2021-WYYNP-021002,WF,FI,7/1/2021 3:29:00 PM,0.3,NPS,WYYNP,-111.03444439999998,44.914166700000067,{A8E92B5E-9EA3-481E-8B5B-3E0C3F73744E},Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.78,,CERTIFIED,0.3,7/1/2021 8:20:00 PM,7/1/2021 9:15:00 PM,IROC,7/1/2021 4:40:49 PM,,,WYYNPC,,,todd.opperman_nifc,,,7/24/2021 5:56:32 PM,"On July 1, 2021 a smoke report came in from an off duty sheriff and trustworthy source flying
the western boundary of the park. The reporting party saw smoke just east of Divide Lake. 2TC
was launched from Mammoth Helispot. A grizzly was spotted on the Quadrant Plateau. First orbit over the approximate spot no smoke was visible but we could smell it. After a second orbit we were able to locate the smoke on the lower ⅓ of a north facing slope. Called in a fire size up to dispatch from
the front seat. He ordered the Jumpers out of West for backup. Jumper 13 was flying to the west
on a daily detection flight. 700 Fox informed us D.O. named the fire, Divide Springs. At
1100, 2TC located a helispot and we unloaded 2TC and we set up the bucket. We got lined
out established LCES while 2TC hit the Divide Springs Fire with buckets. With the Gallatin
River just to the north of the fire, 2TC had a very quick turnaround time. 
1115 we arrived at the fire. At 1130, Jump 13 arrived with 8 jumpers.
By 1240 2TC was sent back to Swan Flats to refuel, take a lunch, and remain on standby. Bucket was contaminated by Yellowstone Aquatic Invasive Species Staff later in the day. The Divide Springs was called contained at 1420. All personnel cold trailed the fire. Weather had been building throughout the afternoon and it did not make sense to have 2TC pick up personnel or sling cargo. At 1515, all forestry technicians left the fireline and the fire was called controlled. Jumpers had to make two trips to hike their gear out. By 1710 both the West Yellowstone Smokejumpers and Yellowstone Helitack were loaded up and headed home.
",,,,,,N4CR,,,,,185979,7/14/2021 6:00:00 PM,,,NRCC,,,209038,3/17/2022 3:29:37 PM,2/13/2025 11:32:57 PM,todd.opperman_nifc,0,Full Suppression,,,NPS,7/1/2021 4:00:00 PM,,,,0,,1,0,,0,,1,021002,INFORM_Inspector,7/24/2021 5:56:32 PM,,,,,Park,MTBZC,56029,,NPS,Federal,NPS,WYYNP,US-WY,Timber,TU1,,,,Certified,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{CBCD0982-6B88-4820-95EA-BA941F53BB38},Hard Road,2021,2021-WYYNP-021003,WF,FI,7/2/2021 1:24:00 AM,0.1,NPS,WYYNP,-110.5566667,44.474166700000069,{8C1C1708-CC7E-4147-9C12-E9E80E3E5775},Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.7,,CERTIFIED,0.1,7/2/2021 2:00:00 AM,7/2/2021 5:00:00 PM,IROC,7/2/2021 2:13:20 AM,,,WYYNPC,,,todd.opperman_nifc,,,7/19/2021 10:51:13 PM,"7/1/2021 – from ICT5(t) …”After flying and getting an initial size up at 18:45 from the LZ at 44 28.4915 N 110 35.0724 or the Arnica Turnoff we waited for the AIS individual to clear the bucket for use.  Using the Lat Long we got from the recon we found a suitable pullout spot nearest to the fire at approximately 2010. The location of the fire 44 28.4600N 110 33.5474 W.
The hike in took around 20 min and when we got there we I checked in with dispatch and we proceeded to dig line around the hottest parts of the fire, the fire is very much a mosaic with fingers of green throughout. It is approximately .1 acres in size with slow creeping and smoldering in the duff and in some heavy down logs, we worked the fire using helmets to dip out of the creek at the heel of the fire and in about 45 min we had a line around the hottest areas and the majority of the fire. There is one large, tall snag in the fire that is of concern as a hazard tree, it had smoldering around 15 feet up it. I marked it with orange flagging. 
At around 2120 we hiked out and flagged our route out to the road. This should be used to access the fire again unless there is a better route. I recommend a team of 6 with one saw and a trash pumps with 4 rolls of hose to fully mop up. The small stream could support the pump and is right next to the heel of the fire.
",,,,,,N4F3,,,,,186224,7/14/2021 6:00:00 PM,,,NRCC,,,209283,3/17/2022 3:30:47 PM,2/13/2025 11:16:15 PM,todd.opperman_nifc,0,Full Suppression,,,NPS,7/2/2021 1:45:00 AM,,,,0,,1,0,,0,,1,021003,INFORM_Inspector,7/19/2021 10:51:14 PM,,,,,Teton,MTBZC,56039,,NPS,Federal,NPS,WYYNP,US-WY,Timber,TU1,,,,Certified,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{EC6F50F4-C703-4440-B6F8-3824D22E294A},South Bridge,2021,2021-WYYNP-021004,WF,FI,7/3/2021 7:08:00 PM,0.1,NPS,WYYNP,-110.38555559999998,44.567500000000052,{2210EFDD-03BA-4948-B40B-BB201E05641B},Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.82,,CERTIFIED,0.1,7/3/2021 9:30:00 PM,7/3/2021 9:45:00 PM,IROC,7/3/2021 8:51:09 PM,,,WYYNPC,,,todd.opperman_nifc,,,7/19/2021 10:45:28 PM,"At 1330, a report of torching trees ⅛ of a mile west of Fishing Bridge came in. Rangers were on the fire attempting to contain it with a fire extinguisher. 2TC responded with 3. 1410 we located the fire from the air. Local ground resources were already on the .1 acre fire using various hand tools. 1415 we landed and tied in with them and
had them stage in the parking area to the north while 2TC put 10 buckets on the fire. 1415 
spoke with some of the rangers and asked them to keep a presence at the parking lot and to
make sure no public came up to the fire. 1420 LCES, and crew briefing took place.   1530 Called 700 Fox to have the fire listed as contained. .
Then the fire was called contained, we loaded up 2TC and headed back to Mammoth",,,,,,N4NU,,,,,186747,7/14/2021 6:00:00 PM,,,NRCC,,,209806,3/17/2022 3:30:48 PM,2/13/2025 11:08:53 PM,todd.opperman_nifc,0,Full Suppression,,,NPS,7/3/2021 7:50:00 PM,,,,0,,1,0,,0,,1,021004,INFORM_Inspector,7/19/2021 10:45:29 PM,,,,,Teton,MTBZC,56039,,NPS,Federal,NPS,WYYNP,US-WY,Timber,TU1,,,,Certified,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{296317B4-75E9-4E21-AAC2-D1065599077C},Specimen Forks,2021,2021-WYYNP-021005,WF,FI,7/7/2021 4:21:00 PM,0.1,NPS,WYYNP,-111.05999999999996,45.029166700000083,{AC284B7C-631A-4BBC-AB2B-3E75F5654554},Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.59,,CERTIFIED,0.1,7/7/2021 8:37:00 PM,7/7/2021 10:04:00 PM,IROC,7/7/2021 4:53:48 PM,,Public,WYYNPC,,,todd.opperman_nifc,,,7/24/2021 6:10:13 PM,Fire reported by public.  Yellowstone helitack responded and suppressed the fire.,,,,,,N45Z,,,,,188186,7/14/2021 6:00:00 PM,,,NRCC,,,211245,3/17/2022 3:32:00 PM,2/13/2025 11:30:06 PM,todd.opperman_nifc,1,Full Suppression,,,NPS,7/7/2021 4:40:00 PM,,,,0,,1,0,,0,,1,021005,INFORM_Inspector,7/24/2021 6:10:14 PM,,,,,Gallatin,MTBZC,30031,1,NPS,Federal,NPS,WYYNP,US-MT,Timber,TU1,,,,Certified,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{E29235C8-80A5-4299-A55C-46E5B9A174CE},YNP SEVERITY #1,2021,2021-WYYNP-002191,PP,FI,7/9/2021 9:29:00 PM,,NPS,WYYNP,-110.49999999999994,44.500000000000057,{33542668-7D4F-441F-BF39-DDEF1C867A7C},,,,,,,,,,,,,,,,,,,,,0.7,,DEFAULT,,,,IROC,7/9/2021 9:31:40 PM,,,WYYNPC,,,,,,,,,,,,,N5FJ,,,,,188987,,,,NRCC,,,212046,3/17/2022 3:32:02 PM,3/17/2022 3:32:02 PM,,,,,,NPS,,,,,0,,,0,,0,,1,002191,IROC,7/18/2021 5:19:24 PM,,,,,Teton,MTBZC,56039,,NPS,Federal,NPS,WYYNP,US-WY,,,,,,Complete,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{EC483243-963F-492C-A1A8-C43882784B42},Two Springs,2021,2021-WYYNP-021006,WF,FI,7/22/2021 8:42:00 PM,0.1,NPS,WYYNP,-111.075,44.881666700000039,{BDE227CC-E0E4-49DA-8E34-679F70FA771D},Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.49,,CERTIFIED,0.1,7/23/2021 12:00:00 AM,7/24/2021 2:00:00 PM,IROC,7/22/2021 9:07:16 PM,,Agency Aircraft,WYYNPC,,,todd.opperman_nifc,,,7/30/2021 4:15:08 PM,"On July 22, 2021 Helicopter 2TC launched to IA a new start on the west border of the park near highway 191. There were several storm heads tracking through the area. Upon arrival on the incident and an aerial recon it was determined that we could handle the fire with resources on scene. Due to the gusty outflow winds finding a Helispot took some time. We ended up landing about 1.5 miles out and begand to hike in. 2TC tried to do some bucket work but with no values at risk and little spread the decision was made to set down and wait for the storms to pass. Nearing the fire a helispot we had spotted in the air was on the hike, we improved the helispot and continued to the fire. 2TC was able to lift at this time due to the storm passing and start doing bucket work. On arrival on the fire we found a split stump dead tree that had been hit by lightning the ground fire was from a large branch off the tree. 2TC left scene for West Yellowstone for fuel, and we cut down part of the tree that had smoke inside due to rot and cut hand line. 2TC returned for some more spot drops. End of shift there was a small smoke up on the main stock of the tree so the plan was to return on 7/23/21.  On 7/23 two returned to find some small smokes in the black and fell the rest fo the tree along with 4 to 5 more buckets. The fire was called controlled. on 7/24/21 at 0800 the fire was called out.",,,,,,N6L1,,,,,192377,7/24/2021 2:05:00 PM,,,NRCC,,,215438,3/17/2022 3:34:42 PM,2/13/2025 11:01:32 PM,todd.opperman_nifc,0,Full Suppression,,,NPS,7/22/2021 9:00:00 PM,,,,0,1,1,0,,0,,1,021006,INFORM_Inspector,7/30/2021 4:15:08 PM,,,,,Gallatin,MTBZC,30031,1,NPS,Federal,NPS,WYYNP,US-MT,Timber,TU1,,,,Certified,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{064C4702-688C-49AB-A2EC-ED741D786033},Gull,2021,2021-WYYNP-021007,WF,FI,7/24/2021 7:54:00 PM,0.1,NPS,WYYNP,-110.41527779999996,44.525277800000026,{D367438E-E7B5-450E-ACF4-B8BED99933EB},Human,Other causes,,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,,CERTIFIED,0.1,7/24/2021 11:02:00 PM,7/25/2021 4:39:00 PM,IROC,7/24/2021 9:18:07 PM,,Public,WYYNPC,,,todd.opperman_nifc,,,7/28/2021 5:21:13 PM,"Fire reported by person boating on Yellowstone Lake near Gull Point.  Helicopter with three firefighters, LEO and structure fire responded. Small fire burning just off the beach.  Unable to determine cause.",,,,,,N6S6,,,,,192903,7/26/2021 12:00:00 AM,,,NRCC,,,215964,3/17/2022 3:34:44 PM,2/13/2025 11:40:29 PM,Irwin FireCause Remapping,0,Full Suppression,,,NPS,7/24/2021 8:21:00 PM,,,,0,,1,0,,0,,1,021007,INFORM_Inspector,7/28/2021 5:21:15 PM,,,,,Teton,MTBZC,56039,2,NPS,Federal,NPS,WYYNP,US-WY,Timber,TU1,,,,Certified,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{0BEAF0D2-D26C-4D74-B889-8E7E0872DB56},Beaver Lake,2021,2021-WYYNP-021008,WF,FI,7/26/2021 1:44:00 AM,0.1,NPS,WYYNP,-110.73277779999997,44.811388900000054,{AD8ED042-5EC8-4ECD-B5E3-58D63AAAF2B5},Human,Other causes,,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.84,,CERTIFIED,0.1,,,IROC,7/26/2021 7:21:23 PM,,,WYYNPC,,,todd.opperman_nifc,,,7/28/2021 5:58:27 PM,"Around 7:30 PM on 7/25/21 near a bear jam north of Roaring Mountain, a visitor flagged an LEO down to report a fire at the Beaver Lake Picnic Area.  The visitor indicated his family had attempted to put water on the fire, but had run out.  LEO responded to the area and found a smoldering fire (2’x2’) west of the picnic area in a green grassy meadow near a social trail.  LEO poured more water from on the fire and utilized a shovel from the vehicle to assist in putting the fire out.  No cigarettes or obvious signs of cause were observed in the area and the picnic area was empty.",,,,,,N6X3,,,,,193342,7/26/2021 2:06:00 AM,,,NRCC,,,216403,3/17/2022 3:34:45 PM,2/13/2025 11:06:48 PM,Irwin FireCause Remapping,0,Full Suppression,,,NPS,7/26/2021 1:55:00 AM,,,1,0,,1,0,,0,,1,021008,INFORM_Inspector,7/28/2021 5:58:28 PM,,,,,Park,MTBZC,56029,,NPS,Federal,NPS,WYYNP,US-WY,Grass,GR1,,,,Certified,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{7ADC53F1-9296-4081-95CF-DBC5B650DA02},Corral,2021,2021-WYYNP-021009,WF,FI,7/31/2021 9:20:00 PM,0.7,NPS,WYYNP,-110.51555559999996,44.708888900000034,{FC3A5804-E252-4DCA-AF88-8FBB629C341D},Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0.69,,CERTIFIED,0.7,,,IROC,7/31/2021 10:53:35 PM,,,WYYNPC,,,todd.opperman_nifc,,,8/10/2021 7:59:09 PM,"Corral Fire Narrative Summary 
7/31/21
Initial attack took place on Saturday the 31st with 2TC dropping off two firefighters, they started sawing and utilizing buckets. At this time we were on the way from Mammoth. When we got there it started raining heavily with thunder and lightening in close proximity. The ship set down for safety and resources pulled back off the fire for about 45 min. After the heaviest rain had subsided we hiked back in which was when the fire was handed off to me. I made the decision to use 2 saws and start cutting out heavies and trees around the perimeter of the fire. After about 45 min 2TC felt safe in re-engaging with the bucket and I directed drops on parts of the fire that were of highest concern. I released the ship back to Mammoth so that he could be back by 8pm. At about 8:50 we had tied in the saw line around the perimeter and had established a line around the North flank of the fire. I ordered an engine and a hand crew for the next operational shift. All resources were off the line by approximately 9:00 pm.
8/1/21
Jumpers arrived on scene at 8am and hiked into the fire and started saw work to improve the effectiveness of the saw cut. Heavies interior were also bucked and snags were removed. By 9am we had a hand line around the perimeter of the fire and began bone piling. After scouting for closer access for the engines we began the hose lay from the parking area at 1030 and had water flowing by 1130. Mop up with water proceeded. At 230 2 jumpers were pulled for a new start in the park. At 330 we began pulling hose off the line. At 4 I released the remaining jumpers back to West Yellowstone. We continued to monitor for smoke and shortly after 5 headed back to Mammoth. 
",,,,,,N7E5,,,,,194809,8/9/2021 6:00:00 PM,,,NRCC,,,218873,3/17/2022 3:35:54 PM,2/13/2025 11:17:55 PM,todd.opperman_nifc,0,Full Suppression,,,NPS,7/31/2021 11:30:00 PM,,,,0,,1,0,,0,,1,021009,INFORM_Inspector,8/10/2021 7:59:10 PM,,,,,Park,MTBZC,56029,,NPS,Federal,NPS,WYYNP,US-WY,Timber,TU4,,,,Certified,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{B1140D18-13A2-4671-A433-29B02CC269E2},Rocky,2021,2021-WYYNP-021010,WF,FI,8/1/2021 7:20:00 PM,0.2,NPS,WYYNP,-110.15555559999996,44.348055600000066,{C4C740D7-FAA8-40FD-B0AF-93B355809ABC},Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,1,,CERTIFIED,0.2,,,IROC,8/1/2021 8:06:18 PM,,,WYYNPC,,,todd.opperman_nifc,,,8/10/2021 8:02:27 PM,"August 1, 2021 Mid afternoon fire reported by fire fix wing recon. Remote location. Two smokejumpers were picked up from the Corral fire by helicopter and flown into the fire.  Helicopter put numerous bucket drops on the fire.  Firefighters were able to cut containment line around 2/3 of the fire and cup trench.  Upper part of the fire went into a rocky area.  Very steep location. Jumpers were picked up by helicopter and flown back to West Yellowstone.
August 2. Fire in monitor status and received rain.
",,,,,,N7JQ,,,,,195066,8/9/2021 6:00:00 PM,,,NRCC,,,219130,3/17/2022 3:35:55 PM,2/13/2025 11:13:18 PM,todd.opperman_nifc,,Full Suppression,,,NPS,8/1/2021 9:00:00 PM,,,,0,,1,0,,0,,1,021010,INFORM_Inspector,8/10/2021 8:02:28 PM,,,,,Park,MTBZC,56029,,NPS,Federal,NPS,WYYNP,US-WY,Timber,TU4,,,,Certified,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{D6E2FF7A-4800-4909-81D5-2BDC17BBBC1B},Tele Meadows,2021,2021-WYYNP-021011,WF,FI,8/2/2021 12:40:00 AM,0.3,NPS,WYYNP,-111.0905556,44.8791667,{271DB057-2E56-4028-A16B-C9695263A776},Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.49,,CERTIFIED,0.3,,,IROC,8/2/2021 1:05:15 AM,,,WYYNPC,,,todd.opperman_nifc,,,11/1/2021 9:00:18 PM,"August 1, 2021 Late afternoon fire helicopter from the Forest Service reported the fire at half acre.  Eight smokejumper jumped the fire and worked till midnight to contain the fire.  Old growth lodge pole and lots of heavies.
August 2.  Jumpers call the fire out late morning.  Gear was hauled out by helicopter sling load.  Jumpers hiked out two miles to hwy 191 just before the rain started.
",,,,,,N7JT,,,,,195187,8/2/2021 5:00:00 PM,,,NRCC,,,219251,3/17/2022 3:35:56 PM,2/13/2025 11:26:14 PM,todd.opperman_nifc,,,,,NPS,8/2/2021 1:30:00 AM,,,,0,,,0,,0,,1,021011,INFORM_Inspector,11/1/2021 9:00:18 PM,,,,,Gallatin,MTBZC,30031,,NPS,Federal,NPS,WYYNP,US-MT,Timber,TU1,,,,Certified,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{659D70C1-C5DF-4377-B143-4F5B186BBF6B},Fossil,2021,2021-WYYNP-021012,WF,FI,8/2/2021 11:00:00 PM,0.1,NPS,WYYNP,-110.2480556,44.879166700000042,{5BEAE21A-692E-4D98-BE20-17918F04D5E1},Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,,CERTIFIED,0.1,8/3/2021 10:35:00 PM,8/4/2021 7:07:00 PM,IROC,8/3/2021 2:22:27 PM,,,WYYNPC,,,todd.opperman_nifc,,,8/10/2021 7:56:17 PM,"August 2, 2021 Late afternoon fire report south of Buffalo Ranch across the Lamar Valley.  Rain obscured viewing the fire.
August 3  Three firefighters waded across the Lamar river and hiked into the fire. 1135 began digging line around the fire. Hiked out end of shift.
August 4 Three firefighters hiked back in. Few smokes. Called controlled mid afternoon.
",,,,,,N7M7,,,,,195565,8/9/2021 6:00:00 PM,,,NRCC,,,219629,3/17/2022 3:35:57 PM,2/13/2025 11:23:16 PM,todd.opperman_nifc,,Full Suppression,,,NPS,8/3/2021 12:30:00 AM,,,,0,,1,0,,0,,1,021012,INFORM_Inspector,8/10/2021 7:56:17 PM,,,,,Park,MTBZC,56029,,NPS,Federal,NPS,WYYNP,US-WY,Timber,TU5,,,,Certified,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{DE6CCD84-CE3B-4B51-9241-6A8E2DAC090F},YNP False Smokes,2021,2021-WYYNP-021098,FA,FM,8/6/2021 3:37:00 PM,,NPS,WYYNP,-110.6830556,44.9666667,{B5FEF2D5-CF5F-44BD-814F-DF3A0B2E1948},,,,,,,,,,,,,,,,,,,,,0.84,,DEFAULT,,,,IROC,8/7/2021 3:37:51 PM,,,WYYNPC,,,,,,,,,,,,,N711,,,,,196848,12/31/2021 7:00:00 PM,,,NRCC,,,220913,3/17/2022 3:37:08 PM,5/12/2023 5:15:36 PM,akirsch_nifc,,,,,NPS,,,,,0,,,0,,0,,1,021098,wfdss,12/4/2023 3:25:54 PM,,,,,Park,MTBZC,56029,,NPS,Federal,NPS,WYYNP,US-WY,,,,,,Complete,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{6A136096-D9E0-41B1-96C1-5EC2978F101D},4E2,2021,2021-WYYNP-021013,WF,FI,8/8/2021 10:53:00 PM,0.1,NPS,WYYNP,-110.52666669999996,44.748055600000043,{9B809D99-1A25-4333-8398-F45A4289E43F},Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.69,,CERTIFIED,0.1,,,IROC,8/8/2021 11:02:29 PM,,Public,WYYNPC,,,todd.opperman_nifc,,,8/10/2021 8:08:55 PM,"A smoke report came into dispatch that a small fire was spotted by park visitors near campsite 4E2. The reporting party said they did their best to contain the fire and used water bottles to cool down the fire. The reporting fire hiked 1.5 hours to get cell service to report the fire to Yellowstone Dispatch. 1520 700 Fox called the Helitack crew on the radio and informed of us the fire with approximate coordinates and a description of the fire activity. By 1535 launched 2TC with 3 onboard. Headwinds made for slow progress as we crossed the Washburn Range. We made several passes over the coordinates we were given but no hints of fire activity. At 1405 we set down in a meadow on the west bank of Cascade Lake. We unloaded and grided the hillside looking for the fire, but we were unable to locate it.  called 700 Fox for any more information and we learned the fire was 150 yards southwest of campside 4E2 across the meadows. This immediately changed our search location. We got back on the Cascade Lake Trail as we thought it was most likely where the reporting party spotted it from. At 1620, spotted it across the marsh, and with a gust of wind the smoke was gone. We got to the single tree fire at 1625. It was evident the 15 foot stovepipe tree needed to come down. made quick work of it. We gridded the green for any embers that might have come off the stovepipe, none were found. The only heat was found in the strike tree. We dry mopped, and used water bottles to cool the heat.  At 1715, the fire was called contained. The fire was cold as we walked off the line at 1725. ",,,,,,N74J,,,,,197203,8/9/2021 1:30:00 PM,,,NRCC,,,221269,3/17/2022 3:37:09 PM,2/13/2025 10:58:36 PM,todd.opperman_nifc,,Full Suppression,,,NPS,8/8/2021 11:00:00 PM,,,,0,,1,0,,0,,1,021013,INFORM_Inspector,8/10/2021 8:08:55 PM,,,,,Park,MTBZC,56029,,NPS,Federal,NPS,WYYNP,US-WY,Timber,TU4,,,,Certified,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{814CE6CD-EDE7-4F81-97ED-7280024EF2E7},Obsidian,2022,2022-WYYNP-000001,WF,FI,7/20/2022 10:57:00 AM,0.1,NPS,WYYNP,-110.82868590523398,44.456117249859133,{CCA00DEB-B85A-4C4B-8068-47E60C0DE5EE},Human,Equipment and vehicle use,,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,,CERTIFIED,0.1,7/20/2022 11:23:00 AM,7/20/2022 11:23:00 AM,IROC,7/25/2022 10:09:41 PM,,,MTBZC,,,jcataldo_nifc,,,11/30/2022 6:20:24 PM,,,,,,,PXB7,,,7/20/2022 10:57:00 AM,,247545,7/20/2022 12:56:00 PM,,,NRCC,,,23849226,7/25/2022 10:10:00 PM,2/13/2025 10:58:32 PM,jcataldo_nifc,,Full Suppression,,,NPS,7/20/2022 10:57:00 AM,,,,0,,1,0,,0,,1,000001,firecode,7/26/2022 10:37:29 PM,,,,,Teton,MTBZC,56039,,NPS,Federal,NPS,WYYNP,US-WY,Grass-Shrub,GS1,,,,Certified,,-7,,,0,,,,,,,,,,,,,,,,,,,,
